// Structured Hypixel item data - based wholly on the Hypixel Bazaar v0.15
    // VALUE, KEY
    // Referenced as Internal_name, Display_name within Program.cs
// Category->Sub-Category->Item

// Categories Completed :3
    // Farming - Done
    // Mining - Done
    // Combat - Done
    // Woods & Fishes - Done
    // Oddities - Done
    // Oddities - Enchanted Books - Done
    // Oddities - Ultimate Enchantments - Done

_mining,_gemstones,PERFECT_JASPER_GEM
_mining,_gemstones,PERFECT_RUBY_GEM
_mining,_gemstones,PERFECT_OPAL_GEM

_mining,_emerald,EMERALD
_mining,_emerald,ENCHANTED_EMERALD
_mining,_emerald,ENCHANTED_EMERALD_BLOCK

_mining,_redstone,REDSTONE
_mining,_redstone,ENCHANTED_REDSTONE
_mining,_redstone,ENCHANTED_REDSTONE_BLOCK

_mining,_quartz,QUARTZ
_mining,_quartz,ENCHANTED_QUARTZ
_mining,_quartz,ENCHANTED_QUARTZ_BLOCK

_mining,_obsidian,OBSIDIAN
_mining,_obsidian,ENCHANTED_OBSIDIAN

_mining,_glowstone,GLOWSTONE_DUST
_mining,_glowstone,ENCHANTED_GLOWSTONE_DUST
_mining,_glowstone,ENCHANTED_GLOWSTONE
_mining,_glowstone,ENCHANTED_REDSTONE_LAMP

_mining,_flit_and_gravel,FLINT
_mining,_flit_and_gravel,ENCHANTED_FLINT
_mining,_flit_and_gravel,GRAVEL

_mining,_hard_stone,HARD_STONE
_mining,_hard_stone,ENCHANTED_HARD_STONE
_mining,_hard_stone,CONCENTRATED_STONE

_mining,_ice,ICE
_mining,_ice,PACKED_ICE
_mining,_ice,ENCHANTED_ICE
_mining,_ice,ENCHANTED_PACKED_ICE
_mining,_ice,GLACIAL_FRAGMENT

_mining,_netherrack,NETHERRACK
_mining,_netherrack,ENCHANTED_NETHERRACK

_mining,_sand,SAND
_mining,_sand,ENCHANTED_SAND
_mining,_sand,SAND:1
_mining,_sand,ENCHANTED_RED_SAND
_mining,_sand,ENCHANTED_RED_SAND_CUBE

_mining,_end_stone,ENDER_STONE
_mining,_end_stone,ENCHANTED_ENDSTONE

_mining,_snow,SNOW_BALL
_mining,_snow,SNOW_BLOCK
_mining,_snow,ENCHANTED_SNOW_BLOCK

_mining,_dwarven_materials,MITHRIL_ORE
_mining,_dwarven_materials,ENCHANTED_MITHRIL
_mining,_dwarven_materials,REFINED_MITHRIL
_mining,_dwarven_materials,STARFALL
_mining,_dwarven_materials,TITANIUM_ORE
_mining,_dwarven_materials,ENCHANTED_TITANIUM
_mining,_dwarven_materials,REFINED_TITANIUM
_mining,_dwarven_materials,TREASURITE

_wood_and_fishes,_oak,LOG
_wood_and_fishes,_oak,ENCHANTED_OAK_LOG

_wood_and_fishes,_spruce,LOG:1
_wood_and_fishes,_spruce,ENCHANTED_SPRUCE_LOG

_wood_and_fishes,_birch,LOG:2
_wood_and_fishes,_birch,ENCHANTED_BIRCH_LOG

_wood_and_fishes,_dark_oak,LOG_2:1
_wood_and_fishes,_dark_oak,ENCHANTED_DARK_OAK_LOG

_wood_and_fishes,_acacia,LOG_2
_wood_and_fishes,_acacia,ENCHANTED_ACACIA_LOG

_wood_and_fishes,_jungle,LOG:3
_wood_and_fishes,_jungle,ENCHANTED_JUNGLE_LOG

_wood_and_fishes,_raw_fish,RAW_FISH
_wood_and_fishes,_raw_fish,ENCHANTED_RAW_FISH
_wood_and_fishes,_raw_fish,ENCHANTED_COOKED_FISH

_wood_and_fishes,_salmon,RAW_FISH:1
_wood_and_fishes,_salmon,ENCHANTED_RAW_SALMON
_wood_and_fishes,_salmon,ENCHANTED_COOKED_SALMON

_wood_and_fishes,_clownfish,RAW_FISH:2
_wood_and_fishes,_clownfish,

_wood_and_fishes,_pufferfish,RAW_FISH:3
_wood_and_fishes,_pufferfish,ENCHANTED_CLOWNFISH

_wood_and_fishes,_prismarine,PRISMARINE_SHARD
_wood_and_fishes,_prismarine,ENCHANTED_PRISMARINE_SHARD
_wood_and_fishes,_prismarine,PRISMARINE_CRYSTALS
_wood_and_fishes,_prismarine,ENCHANTED_PRISMARINE_CRYSTALS

_wood_and_fishes,_clay,CLAY_BALL
_wood_and_fishes,_clay,ENCHANTED_CLAY_BALL

_wood_and_fishes,_sponge,SPONGE
_wood_and_fishes,_sponge,ENCHANTED_SPONGE
_wood_and_fishes,_sponge,ENCHANTED_WET_SPONGE

_wood_and_fishes,_baits,CARROT_BAIT
_wood_and_fishes,_baits,MINNOW_BAIT
_wood_and_fishes,_baits,FISH_BAIT
_wood_and_fishes,_baits,LIGHT_BAIT
_wood_and_fishes,_baits,DARK_BAIT
_wood_and_fishes,_baits,SPOOKY_BAIT
_wood_and_fishes,_baits,SPIKED_BAIT
_wood_and_fishes,_baits,BLESSED_BAIT
_wood_and_fishes,_baits,ICE_BAIT
_wood_and_fishes,_baits,WHALE_BAIT
_wood_and_fishes,_baits,SHARK_BAIT
_wood_and_fishes,_baits,CORRUPTED_BAIT

_wood_and_fishes,_fishing_festival_items,NURSE_SHARK_TOOTH
_wood_and_fishes,_fishing_festival_items,BLUE_SHARK_TOOTH
_wood_and_fishes,_fishing_festival_items,TIGER_SHARK_TOOTH
_wood_and_fishes,_fishing_festival_items,GREAT_WHITE_SHARK_TOOTH
_wood_and_fishes,_fishing_festival_items,SHARK_FIN
_wood_and_fishes,_fishing_festival_items,ENCHANTED_SHARK_FIN

_wood_and_fishes,_fishing_mob_drops,WATER_LILY
_wood_and_fishes,_fishing_mob_drops,ENCHANTED_WATER_LILY
_wood_and_fishes,_fishing_mob_drops,WORM_MEMBRANE
_wood_and_fishes,_fishing_mob_drops,INK_SACK
_wood_and_fishes,_fishing_mob_drops,ENCHANTED_INK_SACK

_wood_and_fishes,_magmafish,MAGMA_FISH
_wood_and_fishes,_magmafish,MAGMA_FISH_SILVER
_wood_and_fishes,_magmafish,MAGMA_FISH_GOLD
_wood_and_fishes,_magmafish,MAGMA_FISH_DIAMOND


_oddities,_booster_cookie,BOOSTER_COOKIE

_oddities,_book_modifiers,HOT_POTATO_BOOK
_oddities,_book_modifiers,FUMING_POTATO_BOOK
_oddities,_book_modifiers,BOOK_OF_STATS
_oddities,_book_modifiers,THE_ART_OF_WAR
_oddities,_book_modifiers,FARMING_FOR_DUMMIES

_oddities,_compactor,COMPACTOR
_oddities,_compactor,DWARVEN_COMPACTOR
_oddities,_compactor,SUPER_COMPACTOR_3000

_oddities,_draconic_sacrifice,RITUAL_RESIDUE
_oddities,_draconic_sacrifice,MITE_GEL

_oddities,_summoning_eye,SUMMONING_EYE

_oddities,_dragon_fragments,PROTECTOR_FRAGMENT
_oddities,_dragon_fragments,OLD_FRAGMENT
_oddities,_dragon_fragments,UNSTABLE_FRAGMENT
_oddities,_dragon_fragments,STRONG_FRAGMENT
_oddities,_dragon_fragments,YOUNG_FRAGMENT
_oddities,_dragon_fragments,WISE_FRAGMENT
_oddities,_dragon_fragments,SUPERIOR_FRAGMENT
_oddities,_dragon_fragments,HOLY_FRAGMENT

_oddities,_fuels,ENCHANTED_LAVA_BUCKET
_oddities,_fuels,MAGMA_BUCKET
_oddities,_fuels,PLASMA_BUCKET
_oddities,_fuels,HAMSTER_WHEEL
_oddities,_fuels,FOUL_FLESH
_oddities,_fuels,CHEESE_FUEL
_oddities,_fuels,CATALYST
_oddities,_fuels,HYPER_CATALYST
_oddities,_fuels,POWER_CRYSTAL

_oddities,_spooky,GREEN_CANDY
_oddities,_spooky,PURPLE_CANDY
_oddities,_spooky,ECTOPLASM
_oddities,_spooky,PUMPKIN_GUTS
_oddities,_spooky,SPOOKY_SHARD
_oddities,_spooky,WEREWOLF_SKIN
_oddities,_spooky,SOUL_FRAGMENT

_oddities,_gifts,WHITE_GIFT
_oddities,_gifts,GREEN_GIFT
_oddities,_gifts,RED_GIFT

_oddities,_jerry_boxes,JERRY_BOX_GREEN
_oddities,_jerry_boxes,JERRY_BOX_BLUE
_oddities,_jerry_boxes,JERRY_BOX_PURPLE
_oddities,_jerry_boxes,JERRY_BOX_GOLDEN

_oddities,_refined_mineral,REFINED_MINERAL
_oddities,_recombobulator,RECOMBOBULATOR_3000
_oddities,_jacobs_ticket,JACOBS_TICKET

_oddities,_exp_bottles,EXP_BOTTLE
_oddities,_exp_bottles,GRAND_EXP_BOTTLE
_oddities,_exp_bottles,TITANIC_EXP_BOTTLE
_oddities,_exp_bottles,COLOSSAL_EXP_BOTTLE

_oddities,_low_reforge_stones,HARDENED_WOOD
_oddities,_low_reforge_stones,ROCK_GEMSTONE
_oddities,_low_reforge_stones,RARE_DIAMOND
_oddities,_low_reforge_stones,JERRY_STONE
_oddities,_low_reforge_stones,RED_ROSE
_oddities,_low_reforge_stones,SHINY_PRISM
_oddities,_low_reforge_stones,SPIRIT_DECOY
_oddities,_low_reforge_stones,CANDY_CORN
_oddities,_low_reforge_stones,SEARING_STONE
_oddities,_low_reforge_stones,LAPIS_CRYSTAL
_oddities,_low_reforge_stones,RED_SCARF
_oddities,_low_reforge_stones,OPTICAL_LENS
_oddities,_low_reforge_stones,AOTE_STONE
_oddities,_low_reforge_stones,JADERALD
_oddities,_low_reforge_stones,DRAGON_CLAW
_oddities,_low_reforge_stones,BLAZE_WAX
_oddities,_low_reforge_stones,NECROMANCER_BROOCH
_oddities,_low_reforge_stones,SALMON_OPAL
_oddities,_low_reforge_stones,PREMIUM_FLESH
_oddities,_low_reforge_stones,SUSPICIOUS_VIAL
_oddities,_low_reforge_stones,METEOR_SHARD
_oddities,_low_reforge_stones,MIDAS_JEWEL
_oddities,_low_reforge_stones,DIAMOND_ATOM
_oddities,_low_reforge_stones,ONYX
_oddities,_low_reforge_stones,ENDSTONE_GEODE
_oddities,_low_reforge_stones,MOLTEN_CUBE
_oddities,_low_reforge_stones,DIAMONITE
_oddities,_low_reforge_stones,DRAGON_SCALE
_oddities,_low_reforge_stones,PURE_MITHRIL
_oddities,_low_reforge_stones,SALT_CUBE
_oddities,_low_reforge_stones,RUSTY_ANCHOR

_oddities,_high_reforge_stones,AMBER_MATERIAL
_oddities,_high_reforge_stones,PRECURSOR_GEAR
_oddities,_high_reforge_stones,WITHER_BLOOD
_oddities,_high_reforge_stones,DEEP_SEA_ORB
_oddities,_high_reforge_stones,BULKY_STONE
_oddities,_high_reforge_stones,KUUDRA_MANDIBLE
_oddities,_high_reforge_stones,SADAN_BROOCH
_oddities,_high_reforge_stones,BLESSED_FRUIT
_oddities,_high_reforge_stones,PETRIFIED_STARFALL
_oddities,_high_reforge_stones,GIANT_TOOTH
_oddities,_high_reforge_stones,DRAGON_HORN
_oddities,_high_reforge_stones,REFINED_AMBER
_oddities,_high_reforge_stones,LUCKY_DICE
_oddities,_high_reforge_stones,GOLDEN_BALL
_oddities,_high_reforge_stones,HOT_STUFF

_oddities,_power_stones,LUXURIOUS_SPOOL
_oddities,_power_stones,ROCK_CANDY
_oddities,_power_stones,END_STONE_SHULKER
_oddities,_power_stones,OBSIDIAN_TABLET
_oddities,_power_stones,DARK_ORB
_oddities,_power_stones,FURBALL
_oddities,_power_stones,ENDER_MONOCLE
_oddities,_power_stones,ACACIA_BIRDHOUSE
_oddities,_power_stones,BEATING_HEART
_oddities,_power_stones,MANDRAA
_oddities,_power_stones,MAGMA_URCHIN
_oddities,_power_stones,HORNS_OF_TORMENT
_oddities,_power_stones,PRECIOUS_PEARL
_oddities,_power_stones,ECCENTRIC_PAINTING
_oddities,_power_stones,HAZMAT_ENDERMAN
_oddities,_power_stones,VITAMIN_DEATH
_oddities,_power_stones,SCORCHED_BOOKS

_oddities,_essence,ESSENCE_WITHER
_oddities,_essence,ESSENCE_SPIDER
_oddities,_essence,ESSENCE_UNDEAD
_oddities,_essence,ESSENCE_DRAGON
_oddities,_essence,ESSENCE_GOLD
_oddities,_essence,ESSENCE_DIAMOND
_oddities,_essence,ESSENCE_ICE
_oddities,_essence,ESSENCE_CRIMSON

_oddities_enchanted_books,_enchantment_angler,ENCHANTMENT_ANGLER_6

_oddities_enchanted_books,_enchantment_bane_of_arthropods,ENCHANTMENT_BANE_OF_ARTHROPODS_6
_oddities_enchanted_books,_enchantment_bane_of_arthropods,ENCHANTMENT_BANE_OF_ARTHROPODS_7

_oddities_enchanted_books,_enchantment_big_brain,ENCHANTMENT_BIG_BRAIN_3
_oddities_enchanted_books,_enchantment_big_brain,ENCHANTMENT_BIG_BRAIN_4
_oddities_enchanted_books,_enchantment_big_brain,ENCHANTMENT_BIG_BRAIN_5

_oddities_enchanted_books,_enchantment_blast_protection,ENCHANTMENT_BLAST_PROTECTION_6
_oddities_enchanted_books,_enchantment_blast_protection,ENCHANTMENT_BLAST_PROTECTION_7

_oddities_enchanted_books,_enchantment_blessing,ENCHANTMENT_BLESSING_6

_oddities_enchanted_books,_enchantment_caynne,ENCHANTMENT_CAYNNE_1
_oddities_enchanted_books,_enchantment_caynne,ENCHANTMENT_CAYNNE_2
_oddities_enchanted_books,_enchantment_caynne,ENCHANTMENT_CAYNNE_3
_oddities_enchanted_books,_enchantment_caynne,ENCHANTMENT_CAYNNE_4
_oddities_enchanted_books,_enchantment_caynne,ENCHANTMENT_CAYNNE_5

_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_1
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_2
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_3
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_4
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_5
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_6
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_7
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_8
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_9
_oddities_enchanted_books,_enchantment_champion,ENCHANTMENT_CHAMPION_10

_oddities_enchanted_books,_enchantment_chance,ENCHANTMENT_CHANCE_4
_oddities_enchanted_books,_enchantment_chance,ENCHANTMENT_CHANCE_5

_oddities_enchanted_books,_enchantment_charm,ENCHANTMENT_CHARM_1
_oddities_enchanted_books,_enchantment_charm,ENCHANTMENT_CHARM_2
_oddities_enchanted_books,_enchantment_charm,ENCHANTMENT_CHARM_3
_oddities_enchanted_books,_enchantment_charm,ENCHANTMENT_CHARM_4
_oddities_enchanted_books,_enchantment_charm,ENCHANTMENT_CHARM_5

_oddities_enchanted_books,_enchantment_cleave,ENCHANTMENT_CLEAVE_6

_oddities_enchanted_books,_enchantment_compact,ENCHANTMENT_COMPACT_1

_oddities_enchanted_books,_enchantment_corruption,ENCHANTMENT_CORRUPTION_1
_oddities_enchanted_books,_enchantment_corruption,ENCHANTMENT_CORRUPTION_2
_oddities_enchanted_books,_enchantment_corruption,ENCHANTMENT_CORRUPTION_3
_oddities_enchanted_books,_enchantment_corruption,ENCHANTMENT_CORRUPTION_4
_oddities_enchanted_books,_enchantment_corruption,ENCHANTMENT_CORRUPTION_5

_oddities_enchanted_books,_enchantment_counter-strike,ENCHANTMENT_COUNTER-STRIKE_3
_oddities_enchanted_books,_enchantment_counter-strike,ENCHANTMENT_COUNTER-STRIKE_4
_oddities_enchanted_books,_enchantment_counter-strike,ENCHANTMENT_COUNTER-STRIKE_5

_oddities_enchanted_books,_enchantment_critical,ENCHANTMENT_CRITICAL_6
_oddities_enchanted_books,_enchantment_critical,ENCHANTMENT_CRITICAL_7

_oddities_enchanted_books,_enchantment_cubism,ENCHANTMENT_CUBISM_6

_oddities_enchanted_books,_enchantment_cultivating,ENCHANTMENT_CULTIVATING_1

_oddities_enchanted_books,_enchantment_delicate,ENCHANTMENT_DELICATE_5

_oddities_enchanted_books,_enchantment_dragon_hunter,ENCHANTMENT_DRAGON_HUNTER_1
_oddities_enchanted_books,_enchantment_dragon_hunter,ENCHANTMENT_DRAGON_HUNTER_2
_oddities_enchanted_books,_enchantment_dragon_hunter,ENCHANTMENT_DRAGON_HUNTER_3
_oddities_enchanted_books,_enchantment_dragon_hunter,ENCHANTMENT_DRAGON_HUNTER_4
_oddities_enchanted_books,_enchantment_dragon_hunter,ENCHANTMENT_DRAGON_HUNTER_5

_oddities_enchanted_books,_enchantment_ender_slayer,ENCHANTMENT_ENDER_SLAYER_6
_oddities_enchanted_books,_enchantment_ender_slayer,ENCHANTMENT_ENDER_SLAYER_7

_oddities_enchanted_books,_enchantment_execute,ENCHANTMENT_EXECUTE_6

_oddities_enchanted_books,_enchantment_experience,ENCHANTMENT_EXPERIENCE_4
_oddities_enchanted_books,_enchantment_experience,ENCHANTMENT_EXPERIENCE_5

_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_1
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_2
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_3
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_4
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_5
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_6
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_7
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_8
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_9
_oddities_enchanted_books,_enchantment_ferocious_mana,ENCHANTMENT_FEROCIOUS_MANA_10

_oddities_enchanted_books,_enchantment_fire_aspect,ENCHANTMENT_FIRE_ASPECT_3

_oddities_enchanted_books,_enchantment_fire_protection,ENCHANTMENT_FIRE_PROTECTION_6
_oddities_enchanted_books,_enchantment_fire_protection,ENCHANTMENT_FIRE_PROTECTION_7

_oddities_enchanted_books,_enchantment_first_strike,ENCHANTMENT_FIRST_STRIKE_5

_oddities_enchanted_books,_enchantment_fortune,ENCHANTMENT_FORTUNE_4

_oddities_enchanted_books,_enchantment_frail,ENCHANTMENT_FRAIL_6

_oddities_enchanted_books,_enchantment_giant_killer,ENCHANTMENT_GIANT_KILLER_6
_oddities_enchanted_books,_enchantment_giant_killer,ENCHANTMENT_GIANT_KILLER_7

_oddities_enchanted_books,_enchantment_growth,ENCHANTMENT_GROWTH_6
_oddities_enchanted_books,_enchantment_growth,ENCHANTMENT_GROWTH_7

_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_1
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_2
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_3
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_4
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_5
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_6
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_7
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_8
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_9
_oddities_enchanted_books,_enchantment_hardened_mana,ENCHANTMENT_HARDENED_MANA_10

_oddities_enchanted_books,_enchantment_harvesting,ENCHANTMENT_HARVESTING_6

_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_1
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_2
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_3
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_4
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_5
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_6
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_7
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_8
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_9
_oddities_enchanted_books,_enchantment_hecatomb,ENCHANTMENT_HECATOMB_10

_oddities_enchanted_books,_enchantment_infinite_quiver,ENCHANTMENT_INFINITE_QUIVER_6
_oddities_enchanted_books,_enchantment_infinite_quiver,ENCHANTMENT_INFINITE_QUIVER_7
_oddities_enchanted_books,_enchantment_infinite_quiver,ENCHANTMENT_INFINITE_QUIVER_8
_oddities_enchanted_books,_enchantment_infinite_quiver,ENCHANTMENT_INFINITE_QUIVER_9
_oddities_enchanted_books,_enchantment_infinite_quiver,ENCHANTMENT_INFINITE_QUIVER_10

_oddities_enchanted_books,_enchantment_lethality,ENCHANTMENT_LETHALITY_6

_oddities_enchanted_books,_enchantment_life_steal,ENCHANTMENT_LIFE_STEAL_4
_oddities_enchanted_books,_enchantment_life_steal,ENCHANTMENT_LIFE_STEAL_5

_oddities_enchanted_books,_enchantment_looting,ENCHANTMENT_LOOTING_4
_oddities_enchanted_books,_enchantment_looting,ENCHANTMENT_LOOTING_5

_oddities_enchanted_books,_enchantment_luck,ENCHANTMENT_LUCK_6
_oddities_enchanted_books,_enchantment_luck,ENCHANTMENT_LUCK_7

_oddities_enchanted_books,_enchantment_luck_of_the_sea,ENCHANTMENT_LUCK_OF_THE_SEA_6

_oddities_enchanted_books,_enchantment_lure,ENCHANTMENT_LURE_6

